Topic	PC	Keywords	Text	label	tweet
9.0	0.1023	millon, andalucia, euro, presupuesto, apoyar, permitir, mantener, dinero, EUR, recibir, alto, punto, provincia, obra, suponer, dato, andaluz, junta, region, pge	['cuota', 'derrumbar', 'filtrar', 'engañar', 'audiencia', 'cargo', 'hermana', 'registro', 'ex-alto', 'cargo', 'relacion', 'societario', 'feliz', 'navidad']	@user93	Hola @user. Tu @user pasa del 9,6% de cuota, a derrumbarse al 4,6% tras filtrar cómo engañaste a tu audiencia:. -Con el cargo de tu hermana por el @user. -Con el registro de @user por ex-alto cargo del @user. -Con tus relaciones societarias. ¡Feliz navidad!
11.0	0.1096	casa, contar, mano, calle, historia, celebrar, feliz, alcalde, vecino, periodista, policia, libro, noche, seguro, puerta, entrevista, barrio, disfrutar, aprender, convertir	['orden', 'contar', 'aventura', 'objetivo', 'querido', 'koldo', 'punta', 'cana', 'planear', 'empresa', 'america', 'latino', 'recibido', 'colombia', 'olvidar', 'ministro', 'dinero...']	@user93	En otro orden de cosas, mañana os cuento las aventuras y objetivos de @user y su querido Koldo por Punta Cana, y cómo planean abrir una empresa en América Latina tras el NO recibido en Colombia. Cómo me voy a olvidar de ti, ex-Ministro, si todavía tienes el dinero…. 😘
2.0	0.1074	libertad, defender, español, españa, democracia, frente, pueblo, apoyo, fuerza, defensa, rey, respeto, constitucion, democratico, unidad, presidente, reconocer, interes, nacional, guerra	['soterrado', 'renta', 'capita', 'peso', 'chino', 'turquia', 'rusia', 'top', 'receptor']	@user93	@user Es más bien soterrada a renta per capita, no tanto a peso. Si no, hubiera puesto a China, Turquía o Rusia, todas en el top 10 de receptores.
13.0	0.1257	partido, votar, derecha, politico, voto, eleccion, ganar, izquierda, gobernar, cataluña, mayoria, pacto, campaña, favor, oposicion, catalan, elegir, pactar, juez, electoral	['alarma', 'ilegal', 'finalizar', 'apoyar', 'mentira', 'voto', 'util', 'avila', 'votar', 'pactar', 'tesis', 'master']	@user93	Los 6 meses de Estado de Alarma ILEGAL que finaliza hoy lo apoyó @user. Las mentiras sobre voto útil en Ávila o que se votó al [POLITICAL_PARTY] y no a @user son de @user. Quien pactó no hablar de la tesis de @user para no hablar de su máster fue @user
3.0	0.1267	madrid, pandemia, salud, caso, sanitario, comunidad, covid, ayuso, gestion, unido, virus, responsabilidad, alarma, vacuna, medida, decision, parar, personal, centro, ccaa	['dato', 'juez', 'anular', 'multa', 'incumplir', 'confinamiento', 'caso', 'gripe', 'falsear', 'cifra', 'sumar', 'covid', 'aumentar', 'canario', 'inmigrante', 'ilegal']	@user93	Tres datos que no verás hoy en TV:. 1. Los jueces anulan 3 de cada 4 multas por incumplir el confinamiento. 2. En 2020 no ha habido todavía ni un solo caso de gripe; falsean cifras sumándolas todas a Covid19. 3. Aumenta en Canarias un +688,1% (8.000) el nº de inmigrantes ilegales
8.0	0.1651	mujer, violencia, hombre, odio, joven, niño, sufrir, menor, cara, genero, escribir, condenar, miedo, voz, denunciar, libre, machista, matar, pena, discurso	['condena', 'manada', 'azuqueca', 'inmigrante', 'asesinato', 'niña', 'mano', 'madre', 'condena', 'madre', 'prostituir', 'hija', 'discapacitado', 'rostro', 'nombre']	@user93	- 4 días desde condena a la Manada de Azuqueca (6 inmigrantes). - 2 días desde el asesinato de 2 niñas a manos de su madre. - 1 día desde la condena a la madre que prostituía a su hija discapacitada de 15 años. Pregúntate por qué no has visto sus rostros o nombres en ningún lugar
5.0	0.1431	perder, noticia, palabra, debate, sacar, mentira, verguenza, razon, foto, servir, valer, duda, idea, demostrar, faltar, red, prensa, diario, informacion, publicar	['despedir', 'madre', 'fallecido', 'vagon', 'misa', 'vacio', 'plato', 'salvame', 'abarrotado', 'cuerno', 'visitar', 'abuela', 'enferma', 'rueda', 'prensa', 'absurdo', 'online']	@user93	A despedir a tu madre fallecida no, pero a un vagón con 60 personas para ir a trabajar sí. A una misa casi vacía no, pero a un plató de Sálvame abarrotado para hablar de cuernos, sí. A visitar a tu abuela enferma no, pero a una rueda de prensa absurda que podrías hacer online sí
8.0	0.1743	mujer, violencia, hombre, odio, joven, niño, sufrir, menor, cara, genero, escribir, condenar, miedo, voz, denunciar, libre, machista, matar, pena, discurso	['comenzar', 'barcelona', 'juicio', 'fiscalia', 'prision', 'varon', 'violar', 'manada', 'chica', 'magrebi', 'telon', 'acero', 'informativo']	@user93	Esta mañana ha comenzado en #Barcelona un juicio donde Fiscalía ha pedido entre 37 y 41 años de prisión a 5 varones por violar en #manada durante más de 8 horas a una chica de 18 años. No sabéis nada porque todos son magrebíes de entre 21 y 53 años. Telón de acero informativo.
0.0	0.1496	crisis, empleo, plan, necesitar, economico, empresa, trabajador, cambio, social, sector, medida, ayuda, canario, economia, autonomo, paro, ayudar, laboral, erte, situacion	['explicar', 'dato', 'paro', 'crudeza', 'perder', 'mEUR', 'publicidad', 'institucional', 'perder', 'empleo', 'creado', 'empresa', 'parado', 'erte', 'miseria']	@user93	Vamos a explicar los datos del #paro con la crudeza con la que no lo hacen todos esos medios que no quieren perder sus 100M€ en publicidad institucional:. -Se ha perdido todo el empleo creado en 4 años. -Cierran 100.000 empresas. -Hay +740K parados más. -Hay +800K en ERTE. MISERIA.
5.0	0.1231	perder, noticia, palabra, debate, sacar, mentira, verguenza, razon, foto, servir, valer, duda, idea, demostrar, faltar, red, prensa, diario, informacion, publicar	['nota', 'prensa', 'juez', 'razon', 'alvise', 'perez', 'ana', 'pastor', 'sentar', 'tribunal', 'interrogar', 'newtral', 'gate', 'periodista', 'responder', 'pregunta', 'origen', 'real', 'nexo', 'economico', 'familiar']	@user93	🛑NOTA DE PRENSA: El Juez da la razón a Alvise Pérez; Ana Pastor se sentará en los tribunales el 24 de Enero para ser interrogada por el #NewtralGate. La periodista deberá responder a las preguntas sobre el origen real de @user y sus nexos económicos y familiares con el @user.
2.0	0.1382	libertad, defender, español, españa, democracia, frente, pueblo, apoyo, fuerza, defensa, rey, respeto, constitucion, democratico, unidad, presidente, reconocer, interes, nacional, guerra	['consul', 'español', 'rabat', 'fernar', 'villalonga', 'grabar', 'afirmar', 'caja-b', 'venezuela', 'despedir', 'afan', 'zapatero', 'defender', 'tirania', 'venezolano', 'miseria']	@user93	El pasado 9 de Octubre el Cónsul español en Rabat (Fernando Villalonga) fue grabado afirmando que «La Caja-B del @user está en Venezuela». Le despidieron 7 días después. Ahí todo el afán de Zapatero en defender una tiranía que ha llevado al 90% de los venezolanos a la miseria.
3.0	0.1466	madrid, pandemia, salud, caso, sanitario, comunidad, covid, ayuso, gestion, unido, virus, responsabilidad, alarma, vacuna, medida, decision, parar, personal, centro, ccaa	['drama', 'zendal', 'maquina', 'cafe', 'baño', 'sucio', 'wifi', 'lento', 'min', 'bus', 'drama', 'ccaa', 'carpa', 'descampado', 'cama', 'colcha', 'suelo', 'jeringuilla', 'gotera', 'colapso']	@user93	El drama en el Zendal:. -“No hay máquinas de café”. -“Hay baños un poco sucios”. -“El wifi va algo lento”. -“Está a 10 min. más en bus”. El drama en las CCAA del @user:. -“Son carpas en descampados”. -“Las camas son colchas en el suelo”. -“No hay jeringuillas”. -“Hay goteras”. -“Colapso”
6.0	0.113	congreso, acuerdo, presidente, comision, ministro, europeo, europa, pleno, presentar, diputado, fondo, grupo, ministra, gobierno, propuesta, reunion, mesa, consejo, control, portavoz	['cargo', 'andalucia', 'imputado', 'subvencion', 'ilegal', 'juzgado', 'instruccion', 'sevilla', 'derecha', 'noticia', 'independiente', 'cubierto', 'izquierda', 'nota', 'pie', 'pagina', 'digital']	@user93	Otros once cargos del @user en Andalucía imputados ayer, esta vez por subvenciones ilegales, en Juzgado de Instrucción n°6 de Sevilla. Lo que en la derecha serían seis noticias independientes y cubiertas en TV, en la izquierda no es ni una nota a pie de página de algún digital.
3.0	0.1132	madrid, pandemia, salud, caso, sanitario, comunidad, covid, ayuso, gestion, unido, virus, responsabilidad, alarma, vacuna, medida, decision, parar, personal, centro, ccaa	['filtrar', 'desaparecido', 'positivo', 'covid', 'inutil', 'afirmar', 'inoperancia', 'deber', 'incapacidad', 'bloquear', 'vida']	@user93	Pero cómo hace esto, @user. ¡Si fui el primero en filtrar que estaba desaparecida por su positivo en #Covid19 y no por inútil!. Para una vez que alguien afirmaba que su inoperancia no se debía a su incapacidad, y me bloquea. En fin; mejórese, que “le va la vida en ello”
8.0	0.1635	mujer, violencia, hombre, odio, joven, niño, sufrir, menor, cara, genero, escribir, condenar, miedo, voz, denunciar, libre, machista, matar, pena, discurso	['hallar', 'muerto', 'logroño', 'niña', 'causa', 'suicidio', 'madre', 'hallar', 'muerto', 'bebe', 'abandonar', 'madre', 'contenedor', 'detener', 'mujer', 'asesinar', 'novio', 'estaca', 'concentracion', 'programado']	@user93	En las últimas 24h:. - Hallan muerta en Logroño a una niña de 5 años a causa del suicidio de su madre. - Hallan muerto a un bebé tras ser abandonado por su madre en un contenedor. - Detienen a mujer por intentar asesinar a su novio con una estaca. CERO concentraciones programadas
4.0	0.1096	gobierno, españa, español, pagar, impuesto, luz, subir, mocion, precio, bajar, fiscal, censura, mentir, iva, mascarilla, exigir, proponer, anunciar, subida, progresista	['resumen', 'transfuga', 'repetir', 'concejal', 'hundir', 'negociar', 'deg', 'transfugismo', 'presentar', 'mocion', 'censura', 'compañero', 'eleccion', 'paro']	@user93	Resumen:. 1. Una tránsfuga de @user sabe que no repetirá de concejal y se va a @user. 2. Al ver cómo [POLITICAL_PARTY] se hunde negocia su 2° transfugismo con el @user presentando una moción de censura. 3. Tres de sus compañeros pasan de ella. Elecciones, ella al paro y fin de [POLITICAL_PARTY]
9.0	0.1027	millon, andalucia, euro, presupuesto, apoyar, permitir, mantener, dinero, EUR, recibir, alto, punto, provincia, obra, suponer, dato, andaluz, junta, region, pge	['abalo', 'encantar', 'cinta', 'baraja', 'lamentablemente', 'proteccion', 'dato', 'ley', 'marcar', 'eliminacion', 'cinta', 'elevar', 'supremo', 'bloquear', 'frente', 'mafia']	@user93	Ábalos dice que le «encantaría» que se vieran las cintas de Barajas, pero que lamentablemente «no se pueden ver por Protección de Datos». Él sabe que la Ley marca la eliminación de las cintas en 30 días, y que si se eleva al Supremo la bloquearán igual. Estamos frente a la MAFIA
5.0	0.1013	perder, noticia, palabra, debate, sacar, mentira, verguenza, razon, foto, servir, valer, duda, idea, demostrar, faltar, red, prensa, diario, informacion, publicar	['recordar', 'cenar', 'amigo', 'mauricio', 'casal', 'soler', 'mafia', 'hogar']	@user93	«¿Sabes que esto no acaba bien para ti, verdad?» me recuerda cenando un amigo de Mauricio Casals. Sí. Sé que esto no acaba bien para mí. No suele hacerlo cuando se trata de la mafia. Pero esto no va de mí. Esto va del único lugar del mundo al que todavía podemos llamar “hogar”
3.0	0.1382	madrid, pandemia, salud, caso, sanitario, comunidad, covid, ayuso, gestion, unido, virus, responsabilidad, alarma, vacuna, medida, decision, parar, personal, centro, ccaa	['fugar', 'inmigrante', 'cuarentena', 'frontex', 'avistar', 'patera', 'punto', 'zarpar', 'argelia', 'foco', 'virus', 'ilegal', 'huido', 'españa', 'ola', 'covid', 'saludar', 'codo']	@user93	Se fugan otros 50 inmigrantes en cuarentena en Murcia, Frontex avista 500 nuevas pateras a punto de zarpar en Argelia, y los 3 mayores focos del virus este mes lo fueron por ilegales huídos. Pero España es el país con la peor 2ª ola del #Covid19 porque tú no saludas con el codo.
8.0	0.1508	mujer, violencia, hombre, odio, joven, niño, sufrir, menor, cara, genero, escribir, condenar, miedo, voz, denunciar, libre, machista, matar, pena, discurso	['maria', 'condenado', 'tsja', 'prision', 'asesinar', 'hijo', 'huercal', 'almeria', 'niño', 'atroz', 'omitir', 'asesina', 'mujer', 'destrozar', 'relato', 'patriarcal']	@user93	Se llama Ana María. Ha sido condenada hoy por el TSJA a 38 años de prisión por asesinar a su hijo de sólo 7 años en Huércal de Almería. Qué hizo con el niño es tan atroz que esta vez lo omitiré. Ni un minuto en TV porque la asesina es mujer y eso destroza el relato 'patriarcal'
9.0	0.1058	millon, andalucia, euro, presupuesto, apoyar, permitir, mantener, dinero, EUR, recibir, alto, punto, provincia, obra, suponer, dato, andaluz, junta, region, pge	['crisis', 'alcalde', 'subir', 'sueldo', 'municipal', 'coruña', 'huesca', 'castellon', 'sevilla', 'fuenlabrada', 'saludo']	@user93	"El @user pide que ante la crisis todos pongamos ""de nuestra parte"". Los 5 alcaldes que más se subieron el sueldo en las últimas municipales:. La Coruña ([POLITICAL_PARTY])➝ +50%. Huesca ([POLITICAL_PARTY])➝ +42,8%. Castellón ([POLITICAL_PARTY])➝ +40,5%. Sevilla ([POLITICAL_PARTY])➝ +38,3%. Fuenlabrada ([POLITICAL_PARTY])➝ +21,3%. Un Saludo."
5.0	0.113	perder, noticia, palabra, debate, sacar, mentira, verguenza, razon, foto, servir, valer, duda, idea, demostrar, faltar, red, prensa, diario, informacion, publicar	['maximo', 'responsable', 'higiene', 'salud', 'español', 'sacar', 'directo', 'mierda', 'oido', 'limpio', 'dedo', 'mano', 'higiene', 'lavar', 'mano', 'hombre', 'gritar', 'dimision']	@user93	El máximo responsable de la higiene y salud de los españoles se saca en directo mierda del oído y después se limpia el dedo con la otra mano. Todo esto mientras nos habla de lo importante que es la higiene y lavarse las manos. . Este hombre grita cada día por su propia dimisión.
5.0	0.14	perder, noticia, palabra, debate, sacar, mentira, verguenza, razon, foto, servir, valer, duda, idea, demostrar, faltar, red, prensa, diario, informacion, publicar	['canal', 'amplio', 'informacion', 'padre', 'degollar', 'hija', 'zaragoza', 'padre', 'conocido', 'residente', 'barrio', 'delicia', 'origen', 'nigeriano', 'ampliar', 'noticia', 'publicar', 'nombre', 'foto']	@user93	Como ningún canal de TV amplia la información del “padre” que ha degollado a su hija de 4 años en Zaragoza, lo hago yo:. Ese “padre” es un conocido residente en el barrio de Las Delicias, de 34 años y de origen nigeriano. Por eso ni amplían la noticia ni publican nombre o foto.
0.0	0.1433	crisis, empleo, plan, necesitar, economico, empresa, trabajador, cambio, social, sector, medida, ayuda, canario, economia, autonomo, paro, ayudar, laboral, erte, situacion	['piloto', 'plus', 'ultra', 'erte', 'sacar', 'rescatar', 'empresa', 'millon', 'meter', 'erte', 'lastimar', 'depender', 'fondo', 'ayuda', 'publicidad', 'institucional', 'señalar']	@user93	A los pilotos de Plus Ultra los pusieron en ERTE, después los sacaron, se rescató a la empresa con 52 millones y los volvieron a meter en ERTE. Y ahí siguen, meses después. Lástima que tantos medios dependan de los fondos, ayudas y publicidad institucional para no señalar esto.
9.0	0.1382	millon, andalucia, euro, presupuesto, apoyar, permitir, mantener, dinero, EUR, recibir, alto, punto, provincia, obra, suponer, dato, andaluz, junta, region, pge	['ajustar', 'publico', 'subir', 'punto', 'apañar', 'contrato', 'millon', 'euro', 'ndeg', 'carretera', 'ministerio', 'transporte', 'intimo', 'repetir', 'mafia']	@user93	«No lo puedo ajustar, y es pública, lo verá todo el mundo... tiene 72, puedo subirle 8 puntos pero el otro tiene 82...» . Y así es como se apaña un contrato de 25,6 millones de euros por el n°2 de Carreteras del Ministerio de Transportes e íntimo de @user. Repito: LA MAFIA
3.0	0.1147	madrid, pandemia, salud, caso, sanitario, comunidad, covid, ayuso, gestion, unido, virus, responsabilidad, alarma, vacuna, medida, decision, parar, personal, centro, ccaa	['martes', 'joven', 'ingresar', 'grave', 'hospital', 'regional', 'malaga', 'recibir', 'puñalada', 'exnovio', 'chica', 'perder', 'riñon', 'uci', 'pelear', 'vida', 'absolutamente', 'ex-novio', 'marroqui', 'ilegal']	@user93	Este Martes una joven de 18 años ingresó grave en el Hospital Regional de Málaga tras recibir más de 10 puñaladas de su exnovio. La chica ha perdido un riñón y sigue en la UCI peleando por su vida. No sabéis absolutamente nada porque el ex-novio es un marroquí ilegal de 25 años
7.0	0.1024	vida, familia, recordar, victima, amigo, eta, hijo, memoria, padre, olvidar, muerte, luchar, civil, fuerte, compañero, nombre, morir, vasco, abrazo, paz	['aprobar', 'oposicion', 'privado', 'enfrentar', 'zapatero', 'mendigar', 'reir', 'vida', 'pactar', 'mandar', 'paquete', 'bomba', 'rosa']	@user93	Hola @user . @user, que aprobó oposición mientras trabajaba a la vez en la privada, se enfrentó a Zapatero dentro del @user mientras tú le mendigabas. Hoy te ríes de ella cuando lo único que has hecho en tu vida es pactar con los que mandaron un paquete bomba a Rosa
1.0	0.1095	futuro, proyecto, equipo, enhorabuena, compromiso, compartir, tierra, honor, orgullo, camino, esfuerzo, oportunidad, merecer, cultura, unir, dificil, suerte, participar, apoyo, acompañar	['ministro', 'cultura', 'deporte', 'obesidad', 'universidad', 'aprobar', 'carrera', 'politica', 'faltar', 'circo']	@user93	Poner como nuevo Ministro de Cultura y Deporte a @user; una persona con problemas de obesidad a la que echaron de la universidad por no conseguir aprobar 1º de carrera en 4 años, y que lleva desde 1987 viviendo de la política. Lo que faltaba por ver en el circo de Sánchez
8.0	0.1077	mujer, violencia, hombre, odio, joven, niño, sufrir, menor, cara, genero, escribir, condenar, miedo, voz, denunciar, libre, machista, matar, pena, discurso	['enterar', 'marroqui', 'agredir', 'ibiza', 'joven', 'español', 'lanzar', 'balcon', 'apartamento', 'porque...', '...bueno', 'altura', 'sobra', 'importar', 'español']	@user93	No os habéis enterado de cómo un marroquí de 26 años ha agredido en #Ibiza a una joven española y la ha lanzado por el balcón de unos apartamentos porque…. …bueno, a estas alturas ya sabéis de sobra el por qué. Ahora solo importa que el quién llegue a cada español de este país.
7.0	0.0892	vida, familia, recordar, victima, amigo, eta, hijo, memoria, padre, olvidar, muerte, luchar, civil, fuerte, compañero, nombre, morir, vasco, abrazo, paz	['abuelo', 'morir', 'asfixiado', 'repirador', 'perder', 'preparar', 'cobrar', 'carita', 'tecnicamente', 'erte', 'comprar', 'EUR', 'paguita', 'digno', 'libre']	@user93	Han dejado que tu abuelo muera asfixiado sin un repirador. Has perdido el trabajo porque no nos prepararon a tiempo. Llevas meses sin cobrar y ni a Caritas puedes ir porque técnicamente estás en ERTE. ...¿y vas a dejarte comprar por 590€ de paguita al mes?. Sé digno. Sé LIBRE
3.0	0.1382	madrid, pandemia, salud, caso, sanitario, comunidad, covid, ayuso, gestion, unido, virus, responsabilidad, alarma, vacuna, medida, decision, parar, personal, centro, ccaa	['politizar', 'dolor', 'dolor', 'diferencia', 'alerta', 'oms', 'infectado', 'muerto', 'alma', 'jugar', 'vida', 'uci', 'neglicencia', 'criminal']	@user93	Pablo Iglesias, 2016: «Debemos politizar el dolor». Pablo Iglesias, 2020: «Que nadie use ese dolor ante algo que no se podía saber». La diferencia son 3 alertas de la OMS, 18.000 infectados, 767 muertos y 939 almas jugándose a esta hora la vida en UCI por su neglicencia criminal.
5.0	0.1132	perder, noticia, palabra, debate, sacar, mentira, verguenza, razon, foto, servir, valer, duda, idea, demostrar, faltar, red, prensa, diario, informacion, publicar	['pregunta', 'retorica', 'motivo', 'real', 'escribir', 'deber', 'jefa', 'gracioso', 'respuesta', 'incoherencia', 'bloquear', 'twitter', 'responder']	@user93	Tan sólo era una pregunta retórica, @user; ya sé que el motivo real es que escribes en @user y te debes a tu jefa @user. Lo gracioso es que tu única respuesta a todos los que te están preguntando por esta incoherencia sea bloquearlos en Twitter. ¿Vas a responder?
8.0	0.1305	mujer, violencia, hombre, odio, joven, niño, sufrir, menor, cara, genero, escribir, condenar, miedo, voz, denunciar, libre, machista, matar, pena, discurso	['sonar', 'tipo', 'alex', 'pastor', 'ex-alcalde', 'badalona', 'condenar', 'prision', 'multa', 'agredir', 'agente', 'conducir', 'completamente', 'borracho', 'carnet', 'derecha', 'mafia']	@user93	¿Os suena este tipo? ¿No?. Es Álex Pastor, ex-alcalde del @user en Badalona que acaba de ser condenado a 8 meses de prisión y multa por agredir a dos agentes de los @user y conducir completamente borracho y sin carnet. No lo veréis en @user porque no es de derechas. #Mafia
12.0	0.1013	politica, publico, educacion, servicio, forma, institucion, programa, sanidad, sistema, comun, jugar, realidad, explicar, falta, recurso, clase, calidad, dedicar, ciencia, privado	['aena', 'perdida', 'publico', 'aena', 'privado', 'revalorizar', 'invertir', 'mEUR']	@user93	@user @user Aena estaba en pérdidas y EREs cuando era 100% público. Aena 'privada' se ha revalorizado un 70% y puede invertir 450M€ al año. De eso va esto
8.0	0.1753	mujer, violencia, hombre, odio, joven, niño, sufrir, menor, cara, genero, escribir, condenar, miedo, voz, denunciar, libre, machista, matar, pena, discurso	['mujer', 'palma', 'condenado', 'prision', 'violar', 'hijo', 'felacion', 'accion', 'escribir', 'cama', 'marido', 'animo', 'venganza', 'nombre', 'rostro', 'publicar', 'dudar', 'violadora']	@user93	Una mujer de Palma acaba de ser condenada a 4 años de prisión por violar a su hijo de 4 años. Le realizaba felaciones y otras acciones que no voy a escribir en la cama de su marido, con ánimo de venganza. Conseguiremos tu nombre y rostro y lo publicaré. No lo dudes, violadora.
0.0	0.1279	crisis, empleo, plan, necesitar, economico, empresa, trabajador, cambio, social, sector, medida, ayuda, canario, economia, autonomo, paro, ayudar, laboral, erte, situacion	['gobierno', 'regar', 'mEUR', 'informar', 'real', 'decreto', 'ley', 'erte', 'descontar', 'paro', 'entero', 'vender', 'cotizacion', 'ayuda', 'oposicion', 'entero', 'movilizacion', 'civil']	@user93	¿Que el Gobierno regó con 110M€ a los medios para que no se informara que el Real Decreto Ley 30/2020 del 29 Septiembre hizo que los ERTE descuenten el paro, y te enteras ahora?. Venden tus propias cotizaciones como una “ayuda” y la oposición ni se entera. Movilización civil YA
8.0	0.1379	mujer, violencia, hombre, odio, joven, niño, sufrir, menor, cara, genero, escribir, condenar, miedo, voz, denunciar, libre, machista, matar, pena, discurso	['juez', 'condenar', 'presidenta', 'infancia', 'libre', 'secuestrar', 'hija', 'escolarizar', 'calumniar', 'abuso', 'sexual', 'padre', 'inocente', 'hija', 'cria', 'deg', 'primaria', 'deg', 'imaginar', 'reves']	@user93	Un Juez condena a solo 2 años y 4 meses a la Presidenta de 'Infancia Libre' por:. -Secuestrar 2 semanas a su hija. -Tenerla 5 años sin escolarizar. -Calumniar abuso sexual. -Padre inocente 5 años sin su hija. -La cría debería estar en 6° de primaria, y está en 2°. ¿Imaginan al revés?
8.0	0.1629	mujer, violencia, hombre, odio, joven, niño, sufrir, menor, cara, genero, escribir, condenar, miedo, voz, denunciar, libre, machista, matar, pena, discurso	['fallecido', 'españa', 'cancer', 'suicidio', 'gen', 'partida', 'presupuestaria', 'investigacion', 'cancer', 'mEUR', 'lucha', 'suicidio', 'EUR', 'lucha', 'gen', 'mEUR', 'animo', 'mujer', 'sufrir', 'violencia', 'fallar']	@user93	Personas fallecidas en España por:. -Cáncer: 110.287. -Suicidio: 3.679. -VioGen: 47. Partida presupuestaria para:. -Investigación cáncer: 140M€. -Lucha contra el suicidio: 0€. -Lucha contra VioGen: 220M€. Mi ánimo con todas las mujeres que sufren violencia... pero aquí algo falla.
2.0	0.1265	libertad, defender, español, españa, democracia, frente, pueblo, apoyo, fuerza, defensa, rey, respeto, constitucion, democratico, unidad, presidente, reconocer, interes, nacional, guerra	['aprobacion', 'ley', 'integral', 'violencia', 'genero', 'livg', 'alfonso', 'guerra', 'reconocer', 'tribunal', 'constitucional', 'considerar', 'constitucional', 'ley', 'enorme', 'presion', 'luz']	@user93	"🔴15 años después de la aprobación de la ""Ley Integral contra la Violencia de Género"" (LIVG) Alfonso Guerra reconoce que el Tribunal Constitucional PREVARICÓ considerando constitucional dicha ley ""por enormes presiones"". 15 años para que la verdad, por fin, consiga salir a la luz"
4.0	0.1203	gobierno, españa, español, pagar, impuesto, luz, subir, mocion, precio, bajar, fiscal, censura, mentir, iva, mascarilla, exigir, proponer, anunciar, subida, progresista	['congreso', 'gobierno', 'politica', 'beneficio', 'repasar', 'alcalde', 'subir', 'sueldo', 'coruña', 'huesca', 'castellon', 'sevilla', 'fuenlabrada']	@user93	"El @user pide que el Congreso haga posible ""un gobierno que no use la política en beneficio propio"". Repasemos qué 5 alcaldes se han subido más el sueldo:. La Coruña ([POLITICAL_PARTY])➝ +50%. Huesca ([POLITICAL_PARTY])➝ +42,8%. Castellón ([POLITICAL_PARTY])➝ +40,5%. Sevilla ([POLITICAL_PARTY])➝ +38,3%. Fuenlabrada ([POLITICAL_PARTY])➝ +21,3%"
9.0	0.0994	millon, andalucia, euro, presupuesto, apoyar, permitir, mantener, dinero, EUR, recibir, alto, punto, provincia, obra, suponer, dato, andaluz, junta, region, pge	['quitar', 'voto', 'anciano', 'menor', 'permitir', 'sugerir', 'votar', 'cotizar', 'seguridad', 'social', 'ahorrar', 'mitad', 'congreso', 'maldito', 'vida']	@user93	Se habla mucho de quitar el voto a los ancianos o no dárselo a los menores de 18 años. Permitidme sugerir algo: Que sólo vote quien haya cotizado más de 12 meses a la Seguridad Social. Así nos ahorramos a la mitad del Congreso que no ha trabajado ni un maldito día de su vida.
7.0	0.1519	vida, familia, recordar, victima, amigo, eta, hijo, memoria, padre, olvidar, muerte, luchar, civil, fuerte, compañero, nombre, morir, vasco, abrazo, paz	['marroqui', 'asesinar', 'apuñalar', 'corazon', 'mujer', 'aguila', 'cadaver', 'descubrir', 'hijo', 'mujer', 'recordar', 'publicar', 'marroqui', 'victima', 'racista']	@user93	Un marroquí ha asesinado apuñalando en el corazón a su mujer en Águilas (Murcia). El cadáver ha sido descubierto por los dos hijos de la mujer, de apenas 10 y 14 años. Pero recordad que el malo soy yo por publicarlo. El marroquí es otra víctima del mundo y de racistas como yo.
10.0	0.1792	derecho, ley, social, cumplir, justicia, igualdad, aprobar, paso, lucha, real, garantizar, avanzar, sociedad, seguridad, vivienda, historico, pension, dadania, lograr, proteccion	['ley', 'ley', 'regular', 'garantizar', 'derecho', 'proteccion', 'salud', 'art', 'concordante', 'criticar']	@user93	Una ley (Ley 14/1986), que regula y garantiza el derecho a la protección de la salud (art. 43 y concordantes de la CE) y que nadie critica.
11.0	0.1645	casa, contar, mano, calle, historia, celebrar, feliz, alcalde, vecino, periodista, policia, libro, noche, seguro, puerta, entrevista, barrio, disfrutar, aprender, convertir	['desearo', 'feliz', 'navidad', 'facebook', 'izquierda', 'regalar', 'bloqueo', 'pagina', 'feliz', 'navidad', 'luchar', 'libertad', 'evitar', 'convertir', 'españa', 'cuba', 'venezuela', 'pozo', 'muerte', 'miseria']	@user93	Iba a desearos Feliz Navidad también en Facebook, pero la izquierda me ha regalado el bloqueo de la página. Feliz Navidad a todos los que lucháis cada día por la LIBERTAD y por evitar que conviertan a España en otra Cuba, en otra Venezuela y en otro pozo de muerte y miseria. 🇪🇸
11.0	0.1181	casa, contar, mano, calle, historia, celebrar, feliz, alcalde, vecino, periodista, policia, libro, noche, seguro, puerta, entrevista, barrio, disfrutar, aprender, convertir	['comprar', 'piso', 'frente', 'playa', 'ribera', 'madre', 'reformar', 'respetar', 'sabado', 'abuelo', 'paulino', 'comandante', 'guardia', 'franco', 'nieta', 'atacar', 'necesitar', 'sabado']	@user93	Hola, @user. Compraste ese piso frente a la playa de La Ribera a tu madre, y lo reformaste hace tres años, donde no respetaste ni los sábados. ¿Qué diría tu abuelo Paulino, comandante de la Guardia de Franco, de una nieta que ataca a los que necesitan trabajar los sábados?
5.0	0.1006	perder, noticia, palabra, debate, sacar, mentira, verguenza, razon, foto, servir, valer, duda, idea, demostrar, faltar, red, prensa, diario, informacion, publicar	['ministro', 'justicia', 'udir', 'pilate', 'viernes', 'laborable', 'saltar', 'jornada', 'laboral', 'coche', 'oficial', 'grupo', 'escolta', 'pilate', 'copa', 'feo', 'desagradable']	@user93	Hola @user. ¿Qué hace un Ministro de Justicia como Ud saliendo de pilates un viernes laborable a medio día?. Saltarse jornada laboral y usar sus dos coches oficiales y grupo de escoltas para irse a Pilates, de copas y demás es feo. ¿Ve qué desagradable es que le sigan a uno?
